debugX7XFE1:debugDTQSYA,15,1546908231299,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugX7XFE1:debugDTQSYA,16,1546908232387,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 1087, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugX7XFE1:debugDTQSYA,17,1546908234429,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 2041, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugX7XFE1:debugDTQSYA,18,1546908235245,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 816, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugX7XFE1:debugDTQSYA,19,1546908235959,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 713, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugX7XFE1:debugDTQSYA,20,1546908239205,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugX7XFE1:debugDTQSYA,21,1546908240415,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 1208, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugX7XFE1:debugDTQSYA,22,1546908242022,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 1604, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugX7XFE1:debugDTQSYA,23,1546908242829,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 806, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugX7XFE1:debugDTQSYA,24,1546908243551,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 720, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugX7XFE1:debugDTQSYA,25,1546908425960,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugX7XFE1:debugDTQSYA,26,1546908426633,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 671, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugX7XFE1:debugDTQSYA,27,1546908427639,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 1005, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugX7XFE1:debugDTQSYA,28,1546908428159,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 519, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugX7XFE1:debugDTQSYA,29,1546908428855,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 695, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugX7XFE1:debugDTQSYA,30,1546908477956,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugX7XFE1:debugDTQSYA,31,1546908478584,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 626, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugX7XFE1:debugDTQSYA,32,1546908481655,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 3070, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugX7XFE1:debugDTQSYA,33,1546908482446,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 789, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugX7XFE1:debugDTQSYA,34,1546908483126,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 679, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugX7XFE1:debugDTQSYA,35,1546908499854,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugX7XFE1:debugDTQSYA,36,1546908500514,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 659, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugX7XFE1:debugDTQSYA,37,1546908502217,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 1702, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugX7XFE1:debugDTQSYA,38,1546908503114,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 896, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugX7XFE1:debugDTQSYA,39,1546908503777,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 662, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugX7XFE1:debugDTQSYA,40,1546908611233,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugX7XFE1:debugDTQSYA,41,1546908612318,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 1083, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugX7XFE1:debugDTQSYA,42,1546908613427,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 1108, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugX7XFE1:debugDTQSYA,43,1546908613787,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 359, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugX7XFE1:debugDTQSYA,44,1546908614411,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 623, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugX7XFE1:debugDTQSYA,45,1546908636916,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugX7XFE1:debugDTQSYA,46,1546908637823,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 905, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugX7XFE1:debugDTQSYA,47,1546908638477,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 653, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugX7XFE1:debugDTQSYA,48,1546908638852,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 375, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugX7XFE1:debugDTQSYA,49,1546908639564,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 711, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
